group_id,observable_count,shots,seed,replicate,aer_master_seed,aer_experiment_index,nested_prefix_of_shots,coefficient_weighted_group_mean_hartree,c_transpose_covariance_c_hartree_squared,variance_of_group_mean_hartree_squared
WT_TMP_G0128,2,500,10001,1,10001,0,10000,-9.982457848520707e-09,4.2482040637774865e-13,8.496408127554973e-16
WT_TMP_G0129,4,500,10001,1,10001,0,10000,6.165065706795731e-06,2.942449641783406e-07,5.884899283566812e-10
WT_TMP_G0130,3,500,10001,1,10001,0,10000,1.5216707708917385e-06,6.242124437353577e-10,1.2484248874707153e-12
WT_TMP_G0131,4,500,10001,1,10001,0,10000,1.0963171909169253e-06,1.010985301930139e-07,2.021970603860278e-10
WT_TMP_G0132,4,500,10001,1,10001,0,10000,-1.6040268552074184e-06,1.1722212736660322e-07,2.3444425473320644e-10
WT_TMP_G0133,2,500,10001,1,10001,0,10000,2.5975107025113802e-06,8.78841338015501e-09,1.7576826760310022e-11
WT_TMP_G0134,2,500,10001,1,10001,0,10000,7.189989279281144e-06,3.777738328782435e-08,7.55547665756487e-11
WT_TMP_G0135,5,500,10001,1,10001,0,10000,1.6319291187301263e-06,6.736987696150205e-09,1.347397539230041e-11
WT_TMP_G0136,4,500,10001,1,10001,0,10000,7.437868501003515e-07,9.612095157869671e-11,1.9224190315739342e-13
WT_TMP_G0137,3,500,10001,1,10001,0,10000,7.98816635108164e-07,2.2508254073540707e-09,4.501650814708142e-12
WT_TMP_G0138,3,500,10001,1,10001,0,10000,1.3574500149922536e-05,5.06814969914497e-07,1.0136299398289941e-09
WT_TMP_G0139,4,500,10001,1,10001,0,10000,-1.3629448316467757e-06,2.2837731497351425e-08,4.567546299470285e-11
WT_TMP_G0140,1,500,10001,1,10001,0,10000,9.28839534071534e-08,2.747961862444193e-12,5.495923724888386e-15
WT_TMP_G0141,2,500,10001,1,10001,0,10000,1.8342036489076958e-07,1.7747304136306354e-11,3.549460827261271e-14
WT_TMP_G0142,3,500,10001,1,10001,0,10000,8.260259632661874e-07,1.2916896698407433e-10,2.5833793396814867e-13
WT_TMP_G0143,1,500,10001,1,10001,0,10000,-2.5939422300967737e-07,1.1698154392421323e-10,2.3396308784842647e-13
WT_TMP_G0144,3,500,10001,1,10001,0,10000,-2.7018497440668296e-07,9.660899582650497e-11,1.9321799165300994e-13
WT_TMP_G0145,1,500,10001,1,10001,0,10000,-1.0170650724827637e-07,4.047769561763308e-11,8.095539123526616e-14
WT_TMP_G0146,8,500,10001,1,10001,0,10000,6.401507415817543e-07,1.4799779991477133e-09,2.9599559982954267e-12
WT_TMP_G0147,1,500,10001,1,10001,0,10000,-2.074242500490039e-07,7.420711948639526e-12,1.4841423897279054e-14
WT_TMP_G0148,5,500,10001,1,10001,0,10000,-7.026204330033575e-06,3.0653362188208554e-07,6.13067243764171e-10
WT_TMP_G0149,3,500,10001,1,10001,0,10000,2.6822704196310264e-07,7.098318233191524e-11,1.419663646638305e-13
WT_TMP_G0150,2,500,10001,1,10001,0,10000,2.1623060576522826e-06,3.6653526855206716e-09,7.330705371041343e-12
WT_TMP_G0151,4,500,10001,1,10001,0,10000,-8.886116697632092e-06,2.1410646758823845e-08,4.282129351764769e-11
WT_TMP_G0152,2,500,10001,1,10001,0,10000,1.240488266981854e-07,6.035962333007971e-11,1.207192466601594e-13
WT_TMP_G0153,4,500,10001,1,10001,0,10000,3.453568044691931e-06,3.395799638374319e-09,6.791599276748638e-12
WT_TMP_G0154,4,500,10001,1,10001,0,10000,2.80440561747195e-05,2.909429281985205e-07,5.81885856397041e-10
WT_TMP_G0155,9,500,10001,1,10001,0,10000,-1.5927579952086651e-07,1.100740136660912e-11,2.201480273321824e-14
WT_TMP_G0156,3,500,10001,1,10001,0,10000,9.583276053377449e-08,1.2429347183165492e-11,2.4858694366330984e-14
WT_TMP_G0157,3,500,10001,1,10001,0,10000,-3.3568189494520477e-06,5.779077597147942e-09,1.1558155194295885e-11
WT_TMP_G0158,3,500,10001,1,10001,0,10000,-1.0724999463062908e-06,3.132153071969463e-09,6.264306143938926e-12
WT_TMP_G0159,3,500,10001,1,10001,0,10000,-9.76128647346381e-07,1.0242090951904111e-09,2.048418190380822e-12
WT_TMP_G0160,3,500,10001,1,10001,0,10000,4.2441766765929744e-05,5.899150226430806e-07,1.1798300452861612e-09
WT_TMP_G0161,3,500,10001,1,10001,0,10000,0.00030438031165703805,3.4252053723782764e-05,6.850410744756553e-08
WT_TMP_G0162,3,500,10001,1,10001,0,10000,-1.4957083870542792e-07,9.568052458865576e-11,1.913610491773115e-13
WT_TMP_G0163,2,500,10001,1,10001,0,10000,-1.8965269938240925e-07,3.6045566302241943e-12,7.209113260448389e-15
WT_TMP_G0164,2,500,10001,1,10001,0,10000,1.4812842037925697e-06,2.2085717104915053e-10,4.417143420983011e-13
WT_TMP_G0165,1,500,10001,1,10001,0,10000,-1.3364219804100352e-09,2.7960755952618655e-14,5.592151190523731e-17
WT_TMP_G0166,2,500,10001,1,10001,0,10000,3.013385148027555e-07,2.8512595546119623e-09,5.702519109223925e-12
WT_TMP_G0167,2,500,10001,1,10001,0,10000,-1.2141432473142046e-06,8.1660071240601e-10,1.6332014248120201e-12
WT_TMP_G0168,1,500,10001,1,10001,0,10000,-2.581197002623066e-07,1.847749021841305e-11,3.69549804368261e-14
WT_TMP_G0169,3,500,10001,1,10001,0,10000,-3.15565800260666e-05,3.6981149932856624e-07,7.396229986571325e-10
WT_TMP_G0170,4,500,10001,1,10001,0,10000,4.324432758486073e-07,1.1653548874296833e-10,2.3307097748593663e-13
WT_TMP_G0171,2,500,10001,1,10001,0,10000,-4.98156141909624e-07,1.1711813780263786e-10,2.342362756052757e-13
WT_TMP_G0172,3,500,10001,1,10001,0,10000,2.0898035779008386e-07,1.0426822155036037e-09,2.0853644310072074e-12
WT_TMP_G0173,4,500,10001,1,10001,0,10000,-5.737139299411499e-06,5.098366660714192e-09,1.0196733321428384e-11
WT_TMP_G0174,2,500,10001,1,10001,0,10000,-7.603787376574318e-06,9.685721170768174e-08,1.9371442341536347e-10
WT_TMP_G0175,11,500,10001,1,10001,0,10000,0.0,1.2351052548168752e-20,2.4702105096337503e-23
WT_TMP_G0176,2,500,10001,1,10001,0,10000,3.2271178678096245e-07,3.637830948331569e-11,7.275661896663138e-14
WT_TMP_G0177,1,500,10001,1,10001,0,10000,-2.3498956747436514e-07,3.8418604659212085e-10,7.683720931842417e-13
WT_TMP_G0178,1,500,10001,1,10001,0,10000,6.481105555868056e-08,8.076913222663427e-13,1.6153826445326855e-15
WT_TMP_G0179,3,500,10001,1,10001,0,10000,9.997217845059698e-07,1.2576657799467774e-10,2.5153315598935545e-13
WT_TMP_G0180,2,500,10001,1,10001,0,10000,1.600266315311835e-06,5.715924835956941e-10,1.1431849671913882e-12
WT_TMP_G0181,3,500,10001,1,10001,0,10000,1.0415025422286898e-06,1.3191447653104385e-09,2.638289530620877e-12
WT_TMP_G0182,3,500,10001,1,10001,0,10000,1.0242327800037252e-08,3.4979794301584263e-11,6.995958860316852e-14
WT_TMP_G0183,4,500,10001,1,10001,0,10000,1.3140048164165024e-07,7.303322157311709e-11,1.4606644314623418e-13
WT_TMP_G0184,2,500,10001,1,10001,0,10000,-1.2604486947952535e-06,5.992815973473992e-08,1.1985631946947984e-10
WT_TMP_G0185,2,500,10001,1,10001,0,10000,2.1607167307851147e-06,2.4163301058421344e-09,4.832660211684269e-12
WT_TMP_G0186,4,500,10001,1,10001,0,10000,6.390375633189482e-07,1.6479488313197876e-09,3.295897662639575e-12
WT_TMP_G0187,1,500,10001,1,10001,0,10000,-8.733652633642272e-08,7.456180035489104e-12,1.491236007097821e-14
WT_TMP_G0188,3,500,10001,1,10001,0,10000,-6.224270791293766e-07,2.4751826468155347e-10,4.950365293631069e-13
WT_TMP_G0189,2,500,10001,1,10001,0,10000,6.70815039966169e-08,3.910881581502842e-12,7.821763163005683e-15
WT_TMP_G0190,4,500,10001,1,10001,0,10000,9.447994471135108e-07,2.571969565668909e-08,5.143939131337818e-11
WT_TMP_G0191,2,500,10001,1,10001,0,10000,0.00032629366652570026,3.424363050732133e-05,6.848726101464266e-08
WT_TMP_G0192,4,500,10001,1,10001,0,10000,3.058099439222525e-07,6.311963684564074e-10,1.2623927369128147e-12
WT_TMP_G0193,2,500,10001,1,10001,0,10000,-2.162805213211732e-07,1.8003348521008654e-10,3.600669704201731e-13
WT_TMP_G0194,2,500,10001,1,10001,0,10000,3.1027076364381986e-06,3.77394407068092e-08,7.54788814136184e-11
WT_TMP_G0195,2,500,10001,1,10001,0,10000,7.618296185602684e-07,1.1750055900873162e-10,2.3500111801746326e-13
WT_TMP_G0196,2,500,10001,1,10001,0,10000,6.686565260735656e-07,2.1660672487238087e-10,4.3321344974476177e-13
WT_TMP_G0197,3,500,10001,1,10001,0,10000,-9.958008857881184e-05,6.990327135422053e-05,1.3980654270844105e-07
WT_TMP_G0198,1,500,10001,1,10001,0,10000,-3.0271015145942204e-08,3.97593417566517e-13,7.951868351330341e-16
WT_TMP_G0199,3,500,10001,1,10001,0,10000,-7.986700983247549e-07,5.492010943667138e-08,1.0984021887334276e-10
WT_TMP_G0200,2,500,10001,1,10001,0,10000,-2.3028489393573094e-08,7.828452747453903e-12,1.5656905494907806e-14
WT_TMP_G0201,4,500,10001,1,10001,0,10000,3.9194381800459356e-06,6.582882211714989e-09,1.3165764423429979e-11
WT_TMP_G0202,2,500,10001,1,10001,0,10000,-1.6888902571281836e-07,1.6709939715320532e-11,3.341987943064106e-14
WT_TMP_G0203,4,500,10001,1,10001,0,10000,1.5758488048658382e-05,7.371303769866295e-08,1.4742607539732588e-10
WT_TMP_G0204,1,500,10001,1,10001,0,10000,9.714124300062984e-08,1.477301033435239e-10,2.954602066870478e-13
WT_TMP_G0205,2,500,10001,1,10001,0,10000,-1.6596158306320108e-08,5.878926946344535e-07,1.175785389268907e-09
WT_TMP_G0206,2,500,10001,1,10001,0,10000,-7.976693641824134e-07,2.2446676166445158e-10,4.4893352332890316e-13
WT_TMP_G0207,1,500,10001,1,10001,0,10000,-3.9070758189730197e-07,1.0620576751025752e-09,2.1241153502051503e-12
WT_TMP_G0208,2,500,10001,1,10001,0,10000,3.0624287348722025e-06,1.6450285960830735e-08,3.290057192166147e-11
WT_TMP_G0209,3,500,10001,1,10001,0,10000,2.4575542969293104e-05,9.30379669821132e-08,1.860759339642264e-10
WT_TMP_G0210,3,500,10001,1,10001,0,10000,6.934817005142345e-05,3.640291888117923e-06,7.280583776235846e-09
WT_TMP_G0211,2,500,10001,1,10001,0,10000,-2.8998907746200317e-06,1.4594000870136662e-09,2.9188001740273323e-12
WT_TMP_G0212,3,500,10001,1,10001,0,10000,6.655373959716418e-05,2.355945056664357e-07,4.711890113328714e-10
WT_TMP_G0213,2,500,10001,1,10001,0,10000,-1.705633336484103e-08,2.4616987489587024e-12,4.923397497917405e-15
WT_TMP_G0214,2,500,10001,1,10001,0,10000,-1.3447493701587014e-07,1.6247083974403282e-09,3.2494167948806566e-12
WT_TMP_G0215,3,500,10001,1,10001,0,10000,3.5868317504923285e-06,2.2312865933265556e-08,4.462573186653111e-11
WT_TMP_G0216,1,500,10001,1,10001,0,10000,4.326114599566489e-06,2.4028346590962123e-09,4.805669318192425e-12
WT_TMP_G0217,3,500,10001,1,10001,0,10000,4.5902940589778024e-07,2.0432908919336323e-10,4.086581783867265e-13
WT_TMP_G0218,3,500,10001,1,10001,0,10000,1.5299418349426836e-06,1.07575740717736e-09,2.15151481435472e-12
WT_TMP_G0219,3,500,10001,1,10001,0,10000,2.6995474126742614e-07,1.0790837782892153e-08,2.1581675565784307e-11
WT_TMP_G0220,3,500,10001,1,10001,0,10000,3.0437551574640295e-05,5.780275575018035e-07,1.156055115003607e-09
WT_TMP_G0221,2,500,10001,1,10001,0,10000,-2.8234362451776933e-05,5.014481055379885e-07,1.002896211075977e-09
